Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	collected_by	Collection_date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host_disease	Host	Instrument	Isolate	Isolation_source	lat_lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SPECID	SRA Study	lib	type	days_post_onset
SRR6121274	WGS	252	456416856	PRJNA412631	SAMN07722281	Pathogen.cl	189715830	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-21	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234045	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50558	throat swab	42.284062 N 83.727127 W	HS1507_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1507	HS1507	SRP119147	HK7	clinical	1.0
SRR6121228	WGS	252	926637768	PRJNA412631	SAMN07722273	Pathogen.cl	451087304	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234091	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50539	throat swab	42.284062 N 83.727127 W	MH7885_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7885	MH7885	SRP119147	HK2	clinical	3.0
SRR6121227	WGS	252	1036629972	PRJNA412631	SAMN07722273	Pathogen.cl	450611370	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234092	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50539	throat swab	42.284062 N 83.727127 W	MH7885_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7885	MH7885	SRP119147	HK8	clinical	3.0
SRR6121226	WGS	252	910549836	PRJNA412631	SAMN07722272	Pathogen.cl	443051727	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234093	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50538	throat swab	42.284062 N 83.727127 W	MH7884_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7884	MH7884	SRP119147	HK2	clinical	1.0
SRR6121225	WGS	252	1078992432	PRJNA412631	SAMN07722256	Pathogen.cl	456981176	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-10	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234094	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50331	throat swab	42.284062 N 83.727127 W	MH7891_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7891	MH7891	SRP119147	HK8	clinical	1.0
SRR6121223	WGS	252	704040624	PRJNA412631	SAMN07722245	Pathogen.cl	302028609	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-10	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234096	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50305	throat swab	42.284062 N 83.727127 W	MH7890_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7890	MH7890	SRP119147	HK8	clinical	5.0
SRR6121222	WGS	252	918121428	PRJNA412631	SAMN07722275	Pathogen.cl	456098728	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234097	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50540	throat swab	42.284062 N 83.727127 W	MH7886_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7886	MH7886	SRP119147	HK2	clinical	3.0
SRR6121220	WGS	252	820758960	PRJNA412631	SAMN07722359	Pathogen.cl	407498980	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-27	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234099	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51137	throat swab	42.284062 N 83.727127 W	HS1536_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1536	HS1536	SRP119147	HK1	clinical	0.0
SRR6121219	WGS	252	584000424	PRJNA412631	SAMN07722314	Pathogen.cl	245957405	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-24	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234100	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50850	throat swab	42.284062 N 83.727127 W	HS1537_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1537	HS1537	SRP119147	HK7	clinical	0.0
SRR6121229	WGS	252	832700484	PRJNA412631	SAMN07722275	Pathogen.cl	369231026	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234090	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50540	throat swab	42.284062 N 83.727127 W	MH7886_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7886	MH7886	SRP119147	HK8	clinical	3.0
SRR6121218	WGS	252	838434240	PRJNA412631	SAMN07722142	Pathogen.cl	424616896	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-02	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234101	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301023	throat swab	42.284062 N 83.727127 W	1154_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1154	M54375	SRP119147	perth	clinical	2.0
SRR6121216	WGS	252	440368488	PRJNA412631	SAMN07722139	Pathogen.cl	220005692	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-02-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234103	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301125	throat swab	42.284062 N 83.727127 W	1149_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1149	M54310	SRP119147	perth	clinical	2.0
SRR6121215	WGS	252	663500376	PRJNA412631	SAMN07722140	Pathogen.cl	355866125	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-02	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234104	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	300671	throat swab	42.284062 N 83.727127 W	1150_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1150	M54369	SRP119147	perth_2	clinical	2.0
SRR6121213	WGS	252	717906924	PRJNA412631	SAMN07722139	Pathogen.cl	384263701	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-02-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234106	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301125	throat swab	42.284062 N 83.727127 W	1149_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1149	M54310	SRP119147	perth_2	clinical	2.0
SRR6121212	WGS	252	493280172	PRJNA412631	SAMN07722141	Pathogen.cl	245479591	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-02	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234107	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301024	throat swab	42.284062 N 83.727127 W	1153_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1153	M54374	SRP119147	perth	clinical	1.0
SRR6121211	WGS	252	568936116	PRJNA412631	SAMN07722142	Pathogen.cl	301029100	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-02	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234108	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301023	throat swab	42.284062 N 83.727127 W	1154_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1154	M54375	SRP119147	perth_2	clinical	2.0
SRR6121210	WGS	252	479582460	PRJNA412631	SAMN07722140	Pathogen.cl	242864775	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-02	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234109	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	300671	throat swab	42.284062 N 83.727127 W	1150_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1150	M54369	SRP119147	perth	clinical	2.0
SRR6121208	WGS	252	731678472	PRJNA412631	SAMN07722277	Pathogen.cl	352443612	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-17	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234111	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50552	throat swab	42.284062 N 83.727127 W	MH7390_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7390	MH7390	SRP119147	HK2	clinical	0.0
SRR6121205	WGS	252	656979876	PRJNA412631	SAMN07722291	Pathogen.cl	283406690	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-14	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234114	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50632	throat swab	42.284062 N 83.727127 W	MH7385_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7385	MH7385	SRP119147	HK7	clinical	1.0
SRR6121217	WGS	252	818434512	PRJNA412631	SAMN07722143	Pathogen.cl	438430670	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-11	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234102	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301120	throat swab	42.284062 N 83.727127 W	1162_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1162	M54580	SRP119147	perth_2	clinical	1.0
SRR6121232	WGS	252	774644220	PRJNA412631	SAMN07722339	Pathogen.cl	382342733	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-10	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234087	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51046	throat swab	42.284062 N 83.727127 W	MH7905_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7905	MH7905	SRP119147	HK2	clinical	2.0
SRR6121233	WGS	252	833878836	PRJNA412631	SAMN07722339	Pathogen.cl	372845147	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-10	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234086	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51046	throat swab	42.284062 N 83.727127 W	MH7905_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7905	MH7905	SRP119147	HK8	clinical	2.0
SRR6121234	WGS	252	905559228	PRJNA412631	SAMN07722309	Pathogen.cl	449554197	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-11	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234085	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50812	throat swab	42.284062 N 83.727127 W	MH7953_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7953	MH7953	SRP119147	HK2	clinical	1.0
SRR6121273	WGS	252	538808760	PRJNA412631	SAMN07722315	Pathogen.cl	224936237	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-20	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234046	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50851	throat swab	42.284062 N 83.727127 W	HS1509_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1509	HS1509	SRP119147	HK7	clinical	0.0
SRR6121272	WGS	252	526149540	PRJNA412631	SAMN07722352	Pathogen.cl	221050099	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-19	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234047	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51097	throat swab	42.284062 N 83.727127 W	HS1500_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1500	HS1500	SRP119147	HK7	clinical	1.0
SRR6121271	WGS	252	612773532	PRJNA412631	SAMN07722347	Pathogen.cl	259378845	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-20	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234048	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51073	throat swab	42.284062 N 83.727127 W	HS1505_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1505	HS1505	SRP119147	HK7	clinical	0.0
SRR6121270	WGS	252	602296128	PRJNA412631	SAMN07722354	Pathogen.cl	255907958	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234049	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51101	throat swab	42.284062 N 83.727127 W	HS1510_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1510	HS1510	SRP119147	HK7	clinical	1.0
SRR6121268	WGS	252	808642044	PRJNA412631	SAMN07722231	Pathogen.cl	408047204	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-06	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234051	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50171	throat swab	42.284062 N 83.727127 W	MH7796_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7796	MH7796	SRP119147	HK2	clinical	0.0
SRR6121267	WGS	252	1001871612	PRJNA412631	SAMN07722163	Pathogen.cl	507852766	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-04	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234052	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	331138	throat swab	42.284062 N 83.727127 W	1229_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1229	MH2382	SRP119147	vic	clinical	2.0
SRR6121266	WGS	252	1117256364	PRJNA412631	SAMN07722164	Pathogen.cl	591516361	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-11	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234053	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	331045	throat swab	42.284062 N 83.727127 W	1230_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1230	MH2436	SRP119147	vic_2	clinical	1.0
SRR6121264	WGS	252	1438132500	PRJNA412631	SAMN07722163	Pathogen.cl	746151743	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-04	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234055	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	331138	throat swab	42.284062 N 83.727127 W	1229_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1229	MH2382	SRP119147	vic_2	clinical	2.0
SRR6121263	WGS	252	790278048	PRJNA412631	SAMN07722161	Pathogen.cl	397240411	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-03	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234056	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330452	throat swab	42.284062 N 83.727127 W	1227_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1227	MH2364	SRP119147	vic	clinical	1.0
SRR6121262	WGS	252	1644190884	PRJNA412631	SAMN07722162	Pathogen.cl	846854142	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-03	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234057	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330744	throat swab	42.284062 N 83.727127 W	1228_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1228	MH2365	SRP119147	vic_2	clinical	2.0
SRR6121261	WGS	252	904368024	PRJNA412631	SAMN07722160	Pathogen.cl	465222354	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-03	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234058	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330450	throat swab	42.284062 N 83.727127 W	1225_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1225	MH2362	SRP119147	vic_2	clinical	1.0
SRR6121260	WGS	252	1175508432	PRJNA412631	SAMN07722160	Pathogen.cl	582703072	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-03	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234059	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330450	throat swab	42.284062 N 83.727127 W	1225_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1225	MH2362	SRP119147	vic	clinical	1.0
SRR6121259	WGS	252	1333938060	PRJNA412631	SAMN07722164	Pathogen.cl	659331163	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-11	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234060	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	331045	throat swab	42.284062 N 83.727127 W	1230_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1230	MH2436	SRP119147	vic	clinical	1.0
SRR6121258	WGS	252	1466242344	PRJNA412631	SAMN07722165	Pathogen.cl	768920862	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-12	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234061	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330589	throat swab	42.284062 N 83.727127 W	1231_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1231	MH2447	SRP119147	vic_2	clinical	1.0
SRR6121240	WGS	252	915998832	PRJNA412631	SAMN07722337	Pathogen.cl	434464581	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-15	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234079	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51043	throat swab	42.284062 N 83.727127 W	MH8089_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8089	MH8089	SRP119147	HK2	clinical	3.0
SRR6121239	WGS	252	908122572	PRJNA412631	SAMN07722366	Pathogen.cl	453032788	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-13	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234080	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51273	throat swab	42.284062 N 83.727127 W	MH8052_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8052	MH8052	SRP119147	HK2	clinical	0.0
SRR6121238	WGS	252	615614580	PRJNA412631	SAMN07722336	Pathogen.cl	261345706	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-15	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234081	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51041	throat swab	42.284062 N 83.727127 W	MH8088_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8088	MH8088	SRP119147	HK8	clinical	4.0
SRR6121237	WGS	252	983197404	PRJNA412631	SAMN07722305	Pathogen.cl	426050405	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-12	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234082	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50786	throat swab	42.284062 N 83.727127 W	MH8041_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8041	MH8041	SRP119147	HK8	clinical	1.0
SRR6121235	WGS	252	958739292	PRJNA412631	SAMN07722309	Pathogen.cl	422694329	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-11	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234084	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50812	throat swab	42.284062 N 83.727127 W	MH7953_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7953	MH7953	SRP119147	HK8	clinical	1.0
SRR6121335	WGS	252	1953438732	PRJNA412631	SAMN07722146	Pathogen.cl	969020748	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-17	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233984	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	300685	throat swab	42.284062 N 83.727127 W	1168_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1168	M54659	SRP119147	perth	clinical	1.0
SRR6121336	WGS	252	854649180	PRJNA412631	SAMN07722147	Pathogen.cl	425421997	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-21	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233983	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301355	throat swab	42.284062 N 83.727127 W	1171_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1171	M54724	SRP119147	perth	clinical	1.0
SRR6121333	WGS	252	1001649348	PRJNA412631	SAMN07722287	Pathogen.cl	496913993	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-24	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233986	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50620	throat swab	42.284062 N 83.727127 W	MH7520_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7520	MH7520	SRP119147	HK2	clinical	2.0
