Specid	Run_x	Run_y	Segment	Start	Stop	Total_support_x	Total_support_y	Rel_support_x	Rel_support_y	plasmid_x	plasmid_y	segment	mapped_start	mapped_stop	enrollid	genomes_per_ul	Total_support	Rel_support
MH7687	SRR6121503	SRR6121614	CY207736.1	713	1850	13.0	0.0	0.0118613138686131	0.0	False	False	PA	724	1861	50969	89830.6666256944	6.5	0.00593065693430655
MH7687	SRR6121503	SRR6121614	CY207736.1	773	1735	32.0	23.0	0.0291970802919708	0.020985401459854	False	False	PA	784	1746	50969	89830.6666256944	27.5	0.0250912408759124
MH7687	SRR6121503	SRR6121614	CY207736.1	775	1827	12.0	0.0	0.010948905109489	0.0	False	False	PA	786	1838	50969	89830.6666256944	6.0	0.0054744525547445
MH7687	SRR6121503	SRR6121614	CY207736.1	792	1979	12.0	0.0	0.010948905109489	0.0	False	False	PA	803	1990	50969	89830.6666256944	6.0	0.0054744525547445
MH7687	SRR6121503	SRR6121614	CY207736.1	804	1612	155.0	108.0	0.1414233576642335	0.0985401459854014	False	False	PA	815	1623	50969	89830.6666256944	131.5	0.11998175182481745
MH7687	SRR6121503	SRR6121614	CY207736.1	851	1581	9.0	4.0	0.0082116788321167	0.0036496350364963	False	False	PA	862	1592	50969	89830.6666256944	6.5	0.0059306569343065
MH7687	SRR6121503	SRR6121614	CY207737.1	2164	2204	22.0	15.0	0.0190641247833622	0.0129982668977469	False	False	PB1	2173	2213	50969	89830.6666256944	18.5	0.01603119584055455
MH7687	SRR6121503	SRR6121614	CY207737.1	2206	2249	109.0	61.0	0.0944540727902946	0.0528596187175043	False	False	PB1	2215	2258	50969	89830.6666256944	85.0	0.07365684575389944
MH7687	SRR6121503	SRR6121614	CY207737.1	2229	2349	43.0	32.0	0.0372616984402079	0.0277296360485268	False	False	PB1	2238	2358	50969	89830.6666256944	37.5	0.03249566724436735
MH7687	SRR6121503	SRR6121614	CY207737.1	2236	2295	16.0	12.0	0.0138648180242634	0.0103986135181975	False	False	PB1	2245	2304	50969	89830.6666256944	14.0	0.012131715771230449
MH7687	SRR6121503	SRR6121614	CY207737.1	2291	2333	14.0	3.0	0.0121317157712305	0.0025996533795493	False	False	PB1	2300	2342	50969	89830.6666256944	8.5	0.007365684575389901
MH7687	SRR6121503	SRR6121614	CY207737.1	2295	2361	396.0	284.0	0.3431542461005199	0.2461005199306759	False	False	PB1	2304	2370	50969	89830.6666256944	340.0	0.2946273830155979
MH7687	SRR6121503	SRR6121614	CY207737.1	2320	2359	27.0	6.0	0.0233968804159445	0.0051993067590987	False	False	PB1	2329	2368	50969	89830.6666256944	16.5	0.014298093587521599
MH7687	SRR6121503	SRR6121614	CY207737.1	2322	2356	8.0	14.0	0.0069324090121317	0.0121317157712305	False	False	PB1	2331	2365	50969	89830.6666256944	11.0	0.0095320623916811
MH7687	SRR6121503	SRR6121614	CY207737.1	247	342	20.0	23.0	0.0173310225303292	0.0199306759098786	False	False	PB1	256	351	50969	89830.6666256944	21.5	0.0186308492201039
MH7687	SRR6121503	SRR6121614	CY207737.1	248	2299	101.0	84.0	0.0875216637781629	0.072790294627383	False	False	PB1	257	2308	50969	89830.6666256944	92.5	0.08015597920277295
MH7687	SRR6121503	SRR6121614	CY207737.1	248	273	12.0	14.0	0.0103986135181975	0.0121317157712305	False	False	PB1	257	282	50969	89830.6666256944	13.0	0.011265164644714
MH7687	SRR6121503	SRR6121614	CY207737.1	271	2332	8.0	7.0	0.0069324090121317	0.0060658578856152	False	False	PB1	280	2341	50969	89830.6666256944	7.5	0.0064991334488734495
MH7687	SRR6121503	SRR6121614	CY207737.1	277	2337	293.0	223.0	0.2538994800693241	0.1932409012131715	False	False	PB1	286	2346	50969	89830.6666256944	258.0	0.2235701906412478
MH7687	SRR6121503	SRR6121614	CY207737.1	330	2322	18.0	16.0	0.0155979202772963	0.0138648180242634	False	False	PB1	339	2331	50969	89830.6666256944	17.0	0.01473136915077985
MH7687	SRR6121503	SRR6121614	CY207737.1	347	2183	16.0	19.0	0.0138648180242634	0.0164644714038128	False	False	PB1	356	2192	50969	89830.6666256944	17.5	0.015164644714038101
MH7687	SRR6121503	SRR6121614	CY207737.1	350	2229	19.0	0.0	0.0164644714038128	0.0	False	False	PB1	359	2238	50969	89830.6666256944	9.5	0.0082322357019064
MH7687	SRR6121503	SRR6121614	CY207737.1	350	422	21.0	9.0	0.0181975736568457	0.0077989601386481	False	False	PB1	359	431	50969	89830.6666256944	15.0	0.0129982668977469
MH7687	SRR6121503	SRR6121614	CY207737.1	379	2086	10.0	9.0	0.0086655112651646	0.0077989601386481	False	False	PB1	388	2095	50969	89830.6666256944	9.5	0.00823223570190635
MH7687	SRR6121503	SRR6121614	CY207737.1	389	2095	78.0	41.0	0.0675909878682842	0.035528596187175	False	False	PB1	398	2104	50969	89830.6666256944	59.5	0.0515597920277296
MH7687	SRR6121503	SRR6121614	CY207737.1	392	2181	9.0	11.0	0.0077989601386481	0.0095320623916811	False	False	PB1	401	2190	50969	89830.6666256944	10.0	0.0086655112651646
MH7687	SRR6121503	SRR6121614	CY207737.1	392	2325	22.0	4.0	0.0190641247833622	0.0034662045060658	False	False	PB1	401	2334	50969	89830.6666256944	13.0	0.011265164644714
MH7687	SRR6121503	SRR6121614	CY207737.1	392	422	34.0	18.0	0.0294627383015597	0.0155979202772963	False	False	PB1	401	431	50969	89830.6666256944	26.0	0.022530329289428
MH7687	SRR6121503	SRR6121614	CY207737.1	401	2233	50.0	14.0	0.0433275563258232	0.0121317157712305	False	False	PB1	410	2242	50969	89830.6666256944	32.0	0.02772963604852685
MH7687	SRR6121503	SRR6121614	CY207737.1	402	2222	24.0	12.0	0.0207972270363951	0.0103986135181975	False	False	PB1	411	2231	50969	89830.6666256944	18.0	0.0155979202772963
MH7687	SRR6121503	SRR6121614	CY207737.1	429	2361	13.0	6.0	0.011265164644714	0.0051993067590987	False	False	PB1	438	2370	50969	89830.6666256944	9.5	0.00823223570190635
MH7687	SRR6121503	SRR6121614	CY207737.1	436	2153	25.0	11.0	0.0216637781629116	0.0095320623916811	False	False	PB1	445	2162	50969	89830.6666256944	18.0	0.01559792027729635
MH7687	SRR6121503	SRR6121614	CY207737.1	436	2238	14.0	0.0	0.0121317157712305	0.0	False	False	PB1	445	2247	50969	89830.6666256944	7.0	0.00606585788561525
MH7687	SRR6121503	SRR6121614	CY207737.1	449	2156	18.0	3.0	0.0155979202772963	0.0025996533795493	False	False	PB1	458	2165	50969	89830.6666256944	10.5	0.0090987868284228
MH7687	SRR6121503	SRR6121614	CY207737.1	457	2102	15.0	11.0	0.0129982668977469	0.0095320623916811	False	False	PB1	466	2111	50969	89830.6666256944	13.0	0.011265164644714
MH7687	SRR6121503	SRR6121614	CY207737.1	461	2166	580.0	673.0	0.5025996533795494	0.5831889081455806	False	False	PB1	470	2175	50969	89830.6666256944	626.5	0.542894280762565
MH7687	SRR6121503	SRR6121614	CY207737.1	462	2121	16.0	3.0	0.0138648180242634	0.0025996533795493	False	False	PB1	471	2130	50969	89830.6666256944	9.5	0.00823223570190635
MH7687	SRR6121503	SRR6121614	CY207737.1	462	2243	10.0	10.0	0.0086655112651646	0.0086655112651646	False	False	PB1	471	2252	50969	89830.6666256944	10.0	0.0086655112651646
MH7687	SRR6121503	SRR6121614	CY207737.1	463	2239	14.0	0.0	0.0121317157712305	0.0	False	False	PB1	472	2248	50969	89830.6666256944	7.0	0.00606585788561525
MH7687	SRR6121503	SRR6121614	CY207737.1	464	2303	12.0	0.0	0.0103986135181975	0.0	False	False	PB1	473	2312	50969	89830.6666256944	6.0	0.00519930675909875
MH7687	SRR6121503	SRR6121614	CY207737.1	583	2014	63.0	36.0	0.0545927209705372	0.0311958405545927	False	False	PB1	592	2023	50969	89830.6666256944	49.5	0.04289428076256495
MH7687	SRR6121503	SRR6121614	CY207737.1	603	2094	81.0	53.0	0.0701906412478336	0.0459272097053726	False	False	PB1	612	2103	50969	89830.6666256944	67.0	0.0580589254766031
MH7687	SRR6121503	SRR6121614	CY207737.1	682	2019	27.0	11.0	0.0233968804159445	0.0095320623916811	False	False	PB1	691	2028	50969	89830.6666256944	19.0	0.0164644714038128
MH7687	SRR6121503	SRR6121614	CY207737.1	697	2121	20.0	14.0	0.0173310225303292	0.0121317157712305	False	False	PB1	706	2130	50969	89830.6666256944	17.0	0.01473136915077985
MH7687	SRR6121503	SRR6121614	CY207737.1	860	1888	17.0	2.0	0.0147313691507798	0.0017331022530329	False	False	PB1	869	1897	50969	89830.6666256944	9.5	0.00823223570190635
MH7687	SRR6121503	SRR6121614	CY207738.1	279	2272	10.0	17.0	0.0086580086580086	0.0147186147186147	False	False	PB2	294	2287	50969	89830.6666256944	13.5	0.01168831168831165
MH7687	SRR6121503	SRR6121614	CY207738.1	334	2318	60.0	18.0	0.0519480519480519	0.0155844155844155	False	False	PB2	349	2333	50969	89830.6666256944	39.0	0.0337662337662337
MH7687	SRR6121503	SRR6121614	CY207738.1	362	2298	14.0	1.0	0.0121212121212121	0.0008658008658008	False	False	PB2	377	2313	50969	89830.6666256944	7.5	0.006493506493506451
MH7687	SRR6121503	SRR6121614	CY207738.1	367	2200	220.0	196.0	0.1904761904761904	0.1696969696969697	False	False	PB2	382	2215	50969	89830.6666256944	208.0	0.18008658008658007
MH7687	SRR6121503	SRR6121614	CY207738.1	367	2337	18.0	14.0	0.0155844155844155	0.0121212121212121	False	False	PB2	382	2352	50969	89830.6666256944	16.0	0.0138528138528138
MH7687	SRR6121503	SRR6121614	CY207738.1	370	2283	20.0	13.0	0.0173160173160173	0.0112554112554112	False	False	PB2	385	2298	50969	89830.6666256944	16.5	0.014285714285714249
MH7687	SRR6121503	SRR6121614	CY207738.1	371	2313	13.0	0.0	0.0112554112554112	0.0	False	False	PB2	386	2328	50969	89830.6666256944	6.5	0.0056277056277056
MH7687	SRR6121503	SRR6121614	CY207738.1	372	2168	67.0	16.0	0.058008658008658	0.0138528138528138	False	False	PB2	387	2183	50969	89830.6666256944	41.5	0.0359307359307359
MH7687	SRR6121503	SRR6121614	CY207738.1	372	2290	20.0	6.0	0.0173160173160173	0.0051948051948051	False	False	PB2	387	2305	50969	89830.6666256944	13.0	0.011255411255411199
MH7687	SRR6121503	SRR6121614	CY207738.1	373	2318	8.0	5.0	0.0069264069264069	0.0043290043290043	False	False	PB2	388	2333	50969	89830.6666256944	6.5	0.0056277056277056
MH7687	SRR6121503	SRR6121614	CY207738.1	374	2210	108.0	62.0	0.0935064935064935	0.0536796536796536	False	False	PB2	389	2225	50969	89830.6666256944	85.0	0.07359307359307354
MH7687	SRR6121503	SRR6121614	CY207738.1	374	2333	59.0	12.0	0.051082251082251	0.0103896103896103	False	False	PB2	389	2348	50969	89830.6666256944	35.5	0.03073593073593065
MH7687	SRR6121503	SRR6121614	CY207738.1	376	2333	21.0	1.0	0.0181818181818181	0.0008658008658008	False	False	PB2	391	2348	50969	89830.6666256944	11.0	0.00952380952380945
MH7687	SRR6121503	SRR6121614	CY207738.1	384	2358	12.0	0.0	0.0103896103896103	0.0	False	False	PB2	399	2373	50969	89830.6666256944	6.0	0.00519480519480515
MH7687	SRR6121503	SRR6121614	CY207738.1	385	2142	57.0	17.0	0.0493506493506493	0.0147186147186147	False	False	PB2	400	2157	50969	89830.6666256944	37.0	0.032034632034632
MH7687	SRR6121503	SRR6121614	CY207738.1	385	2276	38.0	12.0	0.0329004329004329	0.0103896103896103	False	False	PB2	400	2291	50969	89830.6666256944	25.0	0.0216450216450216
MH7687	SRR6121503	SRR6121614	CY207738.1	385	2281	14.0	19.0	0.0121212121212121	0.0164502164502164	False	False	PB2	400	2296	50969	89830.6666256944	16.5	0.014285714285714249
MH7687	SRR6121503	SRR6121614	CY207738.1	386	2314	15.0	5.0	0.0129870129870129	0.0043290043290043	False	False	PB2	401	2329	50969	89830.6666256944	10.0	0.0086580086580086
MH7687	SRR6121503	SRR6121614	CY207738.1	387	2263	199.0	159.0	0.1722943722943723	0.1376623376623376	False	False	PB2	402	2278	50969	89830.6666256944	179.0	0.15497835497835494
MH7687	SRR6121503	SRR6121614	CY207738.1	387	2313	26.0	20.0	0.0225108225108225	0.0173160173160173	False	False	PB2	402	2328	50969	89830.6666256944	23.0	0.019913419913419897
MH7687	SRR6121503	SRR6121614	CY207738.1	399	2261	9.0	3.0	0.0077922077922077	0.0025974025974025	False	False	PB2	414	2276	50969	89830.6666256944	6.0	0.0051948051948051
MH7687	SRR6121503	SRR6121614	CY207738.1	403	2334	23.0	22.0	0.0199134199134199	0.019047619047619	False	False	PB2	418	2349	50969	89830.6666256944	22.5	0.019480519480519452
MH7687	SRR6121503	SRR6121614	CY207738.1	404	2235	65.0	22.0	0.0562770562770562	0.019047619047619	False	False	PB2	419	2250	50969	89830.6666256944	43.5	0.037662337662337605
MH7687	SRR6121503	SRR6121614	CY207738.1	409	2329	12.0	18.0	0.0103896103896103	0.0155844155844155	False	False	PB2	424	2344	50969	89830.6666256944	15.0	0.0129870129870129
MH7687	SRR6121503	SRR6121614	CY207738.1	414	2221	18.0	8.0	0.0155844155844155	0.0069264069264069	False	False	PB2	429	2236	50969	89830.6666256944	13.0	0.011255411255411199
MH7687	SRR6121503	SRR6121614	CY207738.1	417	2202	18.0	0.0	0.0155844155844155	0.0	False	False	PB2	432	2217	50969	89830.6666256944	9.0	0.00779220779220775
MH7687	SRR6121503	SRR6121614	CY207738.1	419	2269	52.0	21.0	0.045021645021645	0.0181818181818181	False	False	PB2	434	2284	50969	89830.6666256944	36.5	0.03160173160173155
MH7687	SRR6121503	SRR6121614	CY207738.1	422	2143	68.0	55.0	0.0588744588744588	0.0476190476190476	False	False	PB2	437	2158	50969	89830.6666256944	61.5	0.0532467532467532
MH7687	SRR6121503	SRR6121614	CY207738.1	435	2247	12.0	1.0	0.0103896103896103	0.0008658008658008	False	False	PB2	450	2262	50969	89830.6666256944	6.5	0.00562770562770555
MH7687	SRR6121503	SRR6121614	CY207738.1	436	2213	24.0	11.0	0.0207792207792207	0.0095238095238095	False	False	PB2	451	2228	50969	89830.6666256944	17.5	0.0151515151515151
MH7687	SRR6121503	SRR6121614	CY207738.1	453	2196	74.0	16.0	0.064069264069264	0.0138528138528138	False	False	PB2	468	2211	50969	89830.6666256944	45.0	0.0389610389610389
MH7687	SRR6121503	SRR6121614	CY207738.1	453	2334	9.0	8.0	0.0077922077922077	0.0069264069264069	False	False	PB2	468	2349	50969	89830.6666256944	8.5	0.0073593073593073
MH7687	SRR6121503	SRR6121614	CY207738.1	459	2263	8.0	5.0	0.0069264069264069	0.0043290043290043	False	False	PB2	474	2278	50969	89830.6666256944	6.5	0.0056277056277056
MH7687	SRR6121503	SRR6121614	CY207738.1	459	2268	166.0	96.0	0.1437229437229437	0.0831168831168831	False	False	PB2	474	2283	50969	89830.6666256944	131.0	0.11341991341991339
MH7687	SRR6121503	SRR6121614	CY207738.1	460	485	12.0	0.0	0.0103896103896103	0.0	False	False	PB2	475	500	50969	89830.6666256944	6.0	0.00519480519480515
MH7687	SRR6121503	SRR6121614	CY207738.1	461	2193	11.0	3.0	0.0095238095238095	0.0025974025974025	False	False	PB2	476	2208	50969	89830.6666256944	7.0	0.006060606060606
MH7687	SRR6121503	SRR6121614	CY207738.1	473	2238	13.0	3.0	0.0112554112554112	0.0025974025974025	False	False	PB2	488	2253	50969	89830.6666256944	8.0	0.00692640692640685
MH7687	SRR6121503	SRR6121614	CY207738.1	480	2196	10.0	5.0	0.0086580086580086	0.0043290043290043	False	False	PB2	495	2211	50969	89830.6666256944	7.5	0.006493506493506451
MH7687	SRR6121503	SRR6121614	CY207738.1	481	2361	71.0	29.0	0.0614718614718614	0.0251082251082251	False	False	PB2	496	2376	50969	89830.6666256944	50.0	0.043290043290043254
MH7687	SRR6121503	SRR6121614	CY207738.1	491	2331	10.0	7.0	0.0086580086580086	0.006060606060606	False	False	PB2	506	2346	50969	89830.6666256944	8.5	0.0073593073593073
MH7687	SRR6121503	SRR6121614	CY207738.1	499	2211	13.0	2.0	0.0112554112554112	0.0017316017316017	False	False	PB2	514	2226	50969	89830.6666256944	7.5	0.006493506493506451
MH7687	SRR6121503	SRR6121614	CY207738.1	508	2281	616.0	588.0	0.5333333333333333	0.509090909090909	False	False	PB2	523	2296	50969	89830.6666256944	602.0	0.5212121212121212
MH7687	SRR6121503	SRR6121614	CY207738.1	538	1961	13.0	0.0	0.0112554112554112	0.0	False	False	PB2	553	1976	50969	89830.6666256944	6.5	0.0056277056277056
MH7687	SRR6121503	SRR6121614	CY207738.1	566	2198	1.0	16.0	0.0008658008658008	0.0138528138528138	False	False	PB2	581	2213	50969	89830.6666256944	8.5	0.007359307359307301
MH7687	SRR6121503	SRR6121614	CY207738.1	721	1914	20.0	18.0	0.0173160173160173	0.0155844155844155	False	False	PB2	736	1929	50969	89830.6666256944	19.0	0.0164502164502164
MH7755	SRR6121485	SRR6121613	CY207736.1	2063	2149	14.0	0.0	0.0127737226277372	0.0	False	False	PA	2074	2160	50141	9328.66776540432	7.0	0.0063868613138686
MH7755	SRR6121485	SRR6121613	CY207736.1	353	2064	25.0	0.0	0.0228102189781021	0.0	False	False	PA	364	2075	50141	9328.66776540432	12.5	0.01140510948905105
MH7755	SRR6121485	SRR6121613	CY207736.1	355	2246	17.0	0.0	0.0155109489051094	0.0	False	False	PA	366	2257	50141	9328.66776540432	8.5	0.0077554744525547
MH7755	SRR6121485	SRR6121613	CY207736.1	406	442	15.0	0.0	0.0136861313868613	0.0	False	False	PA	417	453	50141	9328.66776540432	7.5	0.00684306569343065
MH7755	SRR6121485	SRR6121613	CY207736.1	444	2131	20.0	0.0	0.0182481751824817	0.0	False	False	PA	455	2142	50141	9328.66776540432	10.0	0.00912408759124085
MH7755	SRR6121485	SRR6121613	CY207736.1	489	2009	27.0	22.0	0.0246350364963503	0.0200729927007299	False	False	PA	500	2020	50141	9328.66776540432	24.5	0.022354014598540098
MH7755	SRR6121485	SRR6121613	CY207736.1	589	1977	12.0	0.0	0.010948905109489	0.0	False	False	PA	600	1988	50141	9328.66776540432	6.0	0.0054744525547445
MH7755	SRR6121485	SRR6121613	CY207736.1	608	1904	17.0	0.0	0.0155109489051094	0.0	False	False	PA	619	1915	50141	9328.66776540432	8.5	0.0077554744525547
MH7755	SRR6121485	SRR6121613	CY207736.1	619	1896	10.0	15.0	0.0091240875912408	0.0136861313868613	False	False	PA	630	1907	50141	9328.66776540432	12.5	0.01140510948905105
MH7755	SRR6121485	SRR6121613	CY207736.1	619	1929	13.0	0.0	0.0118613138686131	0.0	False	False	PA	630	1940	50141	9328.66776540432	6.5	0.00593065693430655
MH7755	SRR6121485	SRR6121613	CY207736.1	668	1913	25.0	52.0	0.0228102189781021	0.0474452554744525	False	False	PA	679	1924	50141	9328.66776540432	38.5	0.035127737226277295
MH7755	SRR6121485	SRR6121613	CY207736.1	767	1952	15.0	3.0	0.0136861313868613	0.0027372262773722	False	False	PA	778	1963	50141	9328.66776540432	9.0	0.00821167883211675
MH7755	SRR6121485	SRR6121613	CY207736.1	914	1466	13.0	0.0	0.0118613138686131	0.0	False	False	PA	925	1477	50141	9328.66776540432	6.5	0.00593065693430655
MH7755	SRR6121485	SRR6121613	CY207737.1	2237	2269	54.0	0.0	0.046793760831889	0.0	False	False	PB1	2246	2278	50141	9328.66776540432	27.0	0.0233968804159445
MH7755	SRR6121485	SRR6121613	CY207737.1	2332	2355	32.0	0.0	0.0277296360485268	0.0	False	False	PB1	2341	2364	50141	9328.66776540432	16.0	0.0138648180242634
MH7755	SRR6121485	SRR6121613	CY207737.1	240	271	35.0	0.0	0.0303292894280762	0.0	False	False	PB1	249	280	50141	9328.66776540432	17.5	0.0151646447140381
MH7755	SRR6121485	SRR6121613	CY207737.1	2413	2451	21.0	0.0	0.0181975736568457	0.0	False	False	PB1	2422	2460	50141	9328.66776540432	10.5	0.00909878682842285
MH7755	SRR6121485	SRR6121613	CY207737.1	2428	2450	28.0	0.0	0.024263431542461	0.0	False	False	PB1	2437	2459	50141	9328.66776540432	14.0	0.0121317157712305
MH7755	SRR6121485	SRR6121613	CY207737.1	362	2334	27.0	0.0	0.0233968804159445	0.0	False	False	PB1	371	2343	50141	9328.66776540432	13.5	0.01169844020797225
MH7755	SRR6121485	SRR6121613	CY207737.1	424	2204	44.0	0.0	0.0381282495667244	0.0	False	False	PB1	433	2213	50141	9328.66776540432	22.0	0.0190641247833622
MH7755	SRR6121485	SRR6121613	CY207737.1	477	2193	68.0	0.0	0.0589254766031195	0.0	False	False	PB1	486	2202	50141	9328.66776540432	34.0	0.02946273830155975
MH7755	SRR6121485	SRR6121613	CY207737.1	975	2094	23.0	0.0	0.0199306759098786	0.0	False	False	PB1	984	2103	50141	9328.66776540432	11.5	0.0099653379549393
MH7755	SRR6121485	SRR6121613	CY207738.1	376	2281	19.0	0.0	0.0164502164502164	0.0	False	False	PB2	391	2296	50141	9328.66776540432	9.5	0.0082251082251082
MH7755	SRR6121485	SRR6121613	CY207738.1	482	2164	33.0	0.0	0.0285714285714285	0.0	False	False	PB2	497	2179	50141	9328.66776540432	16.5	0.01428571428571425
MH7755	SRR6121485	SRR6121613	CY207738.1	513	2221	34.0	0.0	0.0294372294372294	0.0	False	False	PB2	528	2236	50141	9328.66776540432	17.0	0.0147186147186147
MH7755	SRR6121485	SRR6121613	CY207738.1	550	2035	20.0	0.0	0.0173160173160173	0.0	False	False	PB2	565	2050	50141	9328.66776540432	10.0	0.00865800865800865
MH7755	SRR6121485	SRR6121613	CY207738.1	835	1881	73.0	73.0	0.0632034632034632	0.0632034632034632	False	False	PB2	850	1896	50141	9328.66776540432	73.0	0.0632034632034632
MH7755	SRR6121485	SRR6121613	CY207736.1	1908	1959	0.0	21.0	0.0	0.0191605839416058	False	False	PA	1919	1970	50141	9328.66776540432	10.5	0.0095802919708029
MH7755	SRR6121485	SRR6121613	CY207736.1	2015	2041	0.0	13.0	0.0	0.0118613138686131	False	False	PA	2026	2052	50141	9328.66776540432	6.5	0.00593065693430655
MH7755	SRR6121485	SRR6121613	CY207736.1	2202	2237	0.0	20.0	0.0	0.0182481751824817	False	False	PA	2213	2248	50141	9328.66776540432	10.0	0.00912408759124085
MH7755	SRR6121485	SRR6121613	CY207736.1	425	2130	0.0	30.0	0.0	0.0273722627737226	False	False	PA	436	2141	50141	9328.66776540432	15.0	0.0136861313868613
MH7755	SRR6121485	SRR6121613	CY207736.1	477	2147	0.0	25.0	0.0	0.0228102189781021	False	False	PA	488	2158	50141	9328.66776540432	12.5	0.01140510948905105
MH7755	SRR6121485	SRR6121613	CY207736.1	499	2041	0.0	20.0	0.0	0.0182481751824817	False	False	PA	510	2052	50141	9328.66776540432	10.0	0.00912408759124085
MH7755	SRR6121485	SRR6121613	CY207736.1	537	560	0.0	15.0	0.0	0.0136861313868613	False	False	PA	548	571	50141	9328.66776540432	7.5	0.00684306569343065
MH7755	SRR6121485	SRR6121613	CY207736.1	611	1915	0.0	20.0	0.0	0.0182481751824817	False	False	PA	622	1926	50141	9328.66776540432	10.0	0.00912408759124085
